numservers,numusers,f,messagesize,numlayers,binsize,bandwidth,latency,round,pathestablishment,roundtime
128, 50000, 0.3, 1024, 133, 18, 200, 150, 47, true, 116042661138
128, 50000, 0.3, 1024, 133, 18, 200, 150, 48, true, 101303496433
128, 50000, 0.3, 1024, 133, 18, 200, 150, 49, true, 73384644556
128, 50000, 0.3, 1024, 133, 18, 200, 150, 50, true, 71625666388
128, 50000, 0.3, 1024, 133, 18, 200, 150, 51, true, 70012069869
128, 50000, 0.3, 1024, 133, 18, 200, 150, 52, true, 73286247502
128, 50000, 0.3, 1024, 133, 18, 200, 150, 53, true, 67055781168
128, 50000, 0.3, 1024, 133, 18, 200, 150, 54, true, 70865883913
128, 50000, 0.3, 1024, 133, 18, 200, 150, 55, true, 66345190744
128, 50000, 0.3, 1024, 133, 18, 200, 150, 56, true, 68855706563
128, 50000, 0.3, 1024, 133, 18, 200, 150, 57, true, 70825802514
128, 50000, 0.3, 1024, 133, 18, 200, 150, 58, true, 65608569351
128, 50000, 0.3, 1024, 133, 18, 200, 150, 59, true, 67098127635
128, 50000, 0.3, 1024, 133, 18, 200, 150, 60, true, 71293816404
128, 50000, 0.3, 1024, 133, 18, 200, 150, 61, true, 68544291010
128, 50000, 0.3, 1024, 133, 18, 200, 150, 62, true, 68273710774
128, 50000, 0.3, 1024, 133, 18, 200, 150, 63, true, 67859095761
128, 50000, 0.3, 1024, 133, 18, 200, 150, 64, true, 60611465056
128, 50000, 0.3, 1024, 133, 18, 200, 150, 65, true, 62466157714
128, 50000, 0.3, 1024, 133, 18, 200, 150, 66, true, 59915850989
128, 50000, 0.3, 1024, 133, 18, 200, 150, 67, true, 61326544336
128, 50000, 0.3, 1024, 133, 18, 200, 150, 68, true, 59919571345
128, 50000, 0.3, 1024, 133, 18, 200, 150, 69, true, 59164352038
128, 50000, 0.3, 1024, 133, 18, 200, 150, 70, true, 61719422423
128, 50000, 0.3, 1024, 133, 18, 200, 150, 71, true, 61831575840
128, 50000, 0.3, 1024, 133, 18, 200, 150, 72, true, 62291048688
128, 50000, 0.3, 1024, 133, 18, 200, 150, 73, true, 57775070427
128, 50000, 0.3, 1024, 133, 18, 200, 150, 74, true, 55969111371
128, 50000, 0.3, 1024, 133, 18, 200, 150, 75, true, 60050470354
128, 50000, 0.3, 1024, 133, 18, 200, 150, 76, true, 54885629726
128, 50000, 0.3, 1024, 133, 18, 200, 150, 77, true, 55556495331
128, 50000, 0.3, 1024, 133, 18, 200, 150, 78, true, 55875638147
128, 50000, 0.3, 1024, 133, 18, 200, 150, 79, true, 51645832577
128, 50000, 0.3, 1024, 133, 18, 200, 150, 80, true, 56119190197
128, 50000, 0.3, 1024, 133, 18, 200, 150, 81, true, 54315723656
128, 50000, 0.3, 1024, 133, 18, 200, 150, 82, true, 56236866055
128, 50000, 0.3, 1024, 133, 18, 200, 150, 83, true, 53934637849
128, 50000, 0.3, 1024, 133, 18, 200, 150, 84, true, 53022886062
128, 50000, 0.3, 1024, 133, 18, 200, 150, 85, true, 55313709883
128, 50000, 0.3, 1024, 133, 18, 200, 150, 86, true, 50611987836
128, 50000, 0.3, 1024, 133, 18, 200, 150, 87, true, 51667545175
128, 50000, 0.3, 1024, 133, 18, 200, 150, 88, true, 51511776924
128, 50000, 0.3, 1024, 133, 18, 200, 150, 89, true, 47947466947
128, 50000, 0.3, 1024, 133, 18, 200, 150, 90, true, 47326351896
128, 50000, 0.3, 1024, 133, 18, 200, 150, 91, true, 47822467650
128, 50000, 0.3, 1024, 133, 18, 200, 150, 92, true, 46266923659
128, 50000, 0.3, 1024, 133, 18, 200, 150, 93, true, 45744450975
128, 50000, 0.3, 1024, 133, 18, 200, 150, 94, true, 51839981342
128, 50000, 0.3, 1024, 133, 18, 200, 150, 95, true, 47035391988
128, 50000, 0.3, 1024, 133, 18, 200, 150, 96, true, 44051688646
128, 50000, 0.3, 1024, 133, 18, 200, 150, 97, true, 44736895669
128, 50000, 0.3, 1024, 133, 18, 200, 150, 98, true, 40478825932
128, 50000, 0.3, 1024, 133, 18, 200, 150, 99, true, 47691531442
128, 50000, 0.3, 1024, 133, 18, 200, 150, 100, true, 42135816729
128, 50000, 0.3, 1024, 133, 18, 200, 150, 101, true, 47801370931
128, 50000, 0.3, 1024, 133, 18, 200, 150, 102, true, 40427017329
128, 50000, 0.3, 1024, 133, 18, 200, 150, 103, true, 42152522222
128, 50000, 0.3, 1024, 133, 18, 200, 150, 104, true, 40313708394
128, 50000, 0.3, 1024, 133, 18, 200, 150, 105, true, 38731377853
128, 50000, 0.3, 1024, 133, 18, 200, 150, 106, true, 42248549578
128, 50000, 0.3, 1024, 133, 18, 200, 150, 107, true, 41978532925
128, 50000, 0.3, 1024, 133, 18, 200, 150, 108, true, 41137448113
128, 50000, 0.3, 1024, 133, 18, 200, 150, 109, true, 40685468884
128, 50000, 0.3, 1024, 133, 18, 200, 150, 110, true, 37692072613
128, 50000, 0.3, 1024, 133, 18, 200, 150, 111, true, 38167721240
128, 50000, 0.3, 1024, 133, 18, 200, 150, 112, true, 36607988562
128, 50000, 0.3, 1024, 133, 18, 200, 150, 113, true, 37821457905
128, 50000, 0.3, 1024, 133, 18, 200, 150, 114, true, 35791624445
128, 50000, 0.3, 1024, 133, 18, 200, 150, 115, true, 35500827131
128, 50000, 0.3, 1024, 133, 18, 200, 150, 116, true, 33350306359
128, 50000, 0.3, 1024, 133, 18, 200, 150, 117, true, 31672930002
128, 50000, 0.3, 1024, 133, 18, 200, 150, 118, true, 33644643406
128, 50000, 0.3, 1024, 133, 18, 200, 150, 119, true, 33992824399
128, 50000, 0.3, 1024, 133, 18, 200, 150, 120, true, 35699226626
128, 50000, 0.3, 1024, 133, 18, 200, 150, 121, true, 31896602871
128, 50000, 0.3, 1024, 133, 18, 200, 150, 122, true, 32042572879
128, 50000, 0.3, 1024, 133, 18, 200, 150, 123, true, 28019874202
128, 50000, 0.3, 1024, 133, 18, 200, 150, 124, true, 30015273111
128, 50000, 0.3, 1024, 133, 18, 200, 150, 125, true, 32979435629
128, 50000, 0.3, 1024, 133, 18, 200, 150, 126, true, 26475075178
128, 50000, 0.3, 1024, 133, 18, 200, 150, 127, true, 29188503790
128, 50000, 0.3, 1024, 133, 18, 200, 150, 128, true, 30145660460
128, 50000, 0.3, 1024, 133, 18, 200, 150, 129, true, 26346286950
128, 50000, 0.3, 1024, 133, 18, 200, 150, 130, true, 33675581115
128, 50000, 0.3, 1024, 133, 18, 200, 150, 131, true, 25275995525
128, 50000, 0.3, 1024, 133, 18, 200, 150, 132, true, 27856783701
128, 75000, 0.3, 1024, 134, 22, 200, 150, 0, true, 407
128, 75000, 0.3, 1024, 134, 22, 200, 150, 1, true, 158080950170
128, 75000, 0.3, 1024, 134, 22, 200, 150, 2, true, 136359273769
128, 75000, 0.3, 1024, 134, 22, 200, 150, 3, true, 132812490126
128, 75000, 0.3, 1024, 134, 22, 200, 150, 4, true, 136775543106
128, 75000, 0.3, 1024, 134, 22, 200, 150, 5, true, 133547920731
128, 75000, 0.3, 1024, 134, 22, 200, 150, 6, true, 138656276580
128, 75000, 0.3, 1024, 134, 22, 200, 150, 7, true, 138243194227
128, 75000, 0.3, 1024, 134, 22, 200, 150, 8, true, 141310975184
128, 75000, 0.3, 1024, 134, 22, 200, 150, 9, true, 138531613917
128, 75000, 0.3, 1024, 134, 22, 200, 150, 10, true, 136915951219
128, 75000, 0.3, 1024, 134, 22, 200, 150, 11, true, 139358763185
128, 75000, 0.3, 1024, 134, 22, 200, 150, 12, true, 144794919517
128, 75000, 0.3, 1024, 134, 22, 200, 150, 13, true, 139584597983
128, 75000, 0.3, 1024, 134, 22, 200, 150, 14, true, 138916650805
128, 75000, 0.3, 1024, 134, 22, 200, 150, 15, true, 139417638364
128, 75000, 0.3, 1024, 134, 22, 200, 150, 16, true, 141220919537
128, 75000, 0.3, 1024, 134, 22, 200, 150, 17, true, 139716622735
128, 75000, 0.3, 1024, 134, 22, 200, 150, 18, true, 144422864351
128, 75000, 0.3, 1024, 134, 22, 200, 150, 19, true, 145802206166
128, 75000, 0.3, 1024, 134, 22, 200, 150, 20, true, 144468392866
128, 75000, 0.3, 1024, 134, 22, 200, 150, 21, true, 145216208406
128, 75000, 0.3, 1024, 134, 22, 200, 150, 22, true, 146913146974
128, 75000, 0.3, 1024, 134, 22, 200, 150, 23, true, 141608761934
128, 75000, 0.3, 1024, 134, 22, 200, 150, 24, true, 150270900621
128, 75000, 0.3, 1024, 134, 22, 200, 150, 25, true, 146387419830
128, 75000, 0.3, 1024, 134, 22, 200, 150, 26, true, 143684629281
128, 75000, 0.3, 1024, 134, 22, 200, 150, 27, true, 149653300578
128, 75000, 0.3, 1024, 134, 22, 200, 150, 28, true, 149854328371
128, 75000, 0.3, 1024, 134, 22, 200, 150, 29, true, 146108875867
128, 75000, 0.3, 1024, 134, 22, 200, 150, 30, true, 149626358169
128, 75000, 0.3, 1024, 134, 22, 200, 150, 31, true, 147213582401
128, 75000, 0.3, 1024, 134, 22, 200, 150, 32, true, 144403099499
128, 75000, 0.3, 1024, 134, 22, 200, 150, 33, true, 154864421828
128, 75000, 0.3, 1024, 134, 22, 200, 150, 34, true, 152367088409
128, 75000, 0.3, 1024, 134, 22, 200, 150, 35, true, 144804101093
128, 75000, 0.3, 1024, 134, 22, 200, 150, 36, true, 151726493742
128, 75000, 0.3, 1024, 134, 22, 200, 150, 37, true, 151185563248
128, 75000, 0.3, 1024, 134, 22, 200, 150, 38, true, 145944502400
128, 75000, 0.3, 1024, 134, 22, 200, 150, 39, true, 149369502071
128, 75000, 0.3, 1024, 134, 22, 200, 150, 40, true, 150191056681
128, 75000, 0.3, 1024, 134, 22, 200, 150, 41, true, 146436824029
128, 75000, 0.3, 1024, 134, 22, 200, 150, 42, true, 139965730114
128, 75000, 0.3, 1024, 134, 22, 200, 150, 43, true, 138240770331
128, 75000, 0.3, 1024, 134, 22, 200, 150, 44, true, 133049528451
128, 75000, 0.3, 1024, 134, 22, 200, 150, 45, true, 129815450808
128, 75000, 0.3, 1024, 134, 22, 200, 150, 46, true, 135091981205
128, 75000, 0.3, 1024, 134, 22, 200, 150, 47, true, 134410001552
128, 75000, 0.3, 1024, 134, 22, 200, 150, 48, true, 133168295097
128, 75000, 0.3, 1024, 134, 22, 200, 150, 49, true, 129946508038
128, 75000, 0.3, 1024, 134, 22, 200, 150, 50, true, 131570365249
128, 75000, 0.3, 1024, 134, 22, 200, 150, 51, true, 136969873860
128, 75000, 0.3, 1024, 134, 22, 200, 150, 52, true, 126125842378
128, 75000, 0.3, 1024, 134, 22, 200, 150, 53, true, 134642278747
128, 75000, 0.3, 1024, 134, 22, 200, 150, 54, true, 131948583961
128, 75000, 0.3, 1024, 134, 22, 200, 150, 55, true, 126648022108
128, 75000, 0.3, 1024, 134, 22, 200, 150, 56, true, 125833521402
128, 75000, 0.3, 1024, 134, 22, 200, 150, 57, true, 129644859556
128, 75000, 0.3, 1024, 134, 22, 200, 150, 58, true, 124820848372
128, 75000, 0.3, 1024, 134, 22, 200, 150, 59, true, 119676474030
128, 75000, 0.3, 1024, 134, 22, 200, 150, 60, true, 128724924859
128, 75000, 0.3, 1024, 134, 22, 200, 150, 61, true, 127947973838
128, 75000, 0.3, 1024, 134, 22, 200, 150, 62, true, 125078700658
128, 75000, 0.3, 1024, 134, 22, 200, 150, 63, true, 124610252022
128, 75000, 0.3, 1024, 134, 22, 200, 150, 64, true, 126337607631
128, 75000, 0.3, 1024, 134, 22, 200, 150, 65, true, 81034247513
128, 75000, 0.3, 1024, 134, 22, 200, 150, 66, true, 102303945870
128, 75000, 0.3, 1024, 134, 22, 200, 150, 67, true, 81563418156
128, 75000, 0.3, 1024, 134, 22, 200, 150, 68, true, 76940661734
128, 75000, 0.3, 1024, 134, 22, 200, 150, 69, true, 86360705387
128, 75000, 0.3, 1024, 134, 22, 200, 150, 70, true, 78220750626
128, 75000, 0.3, 1024, 134, 22, 200, 150, 71, true, 77510384788
128, 75000, 0.3, 1024, 134, 22, 200, 150, 72, true, 77310739151
128, 75000, 0.3, 1024, 134, 22, 200, 150, 73, true, 72104870910
128, 75000, 0.3, 1024, 134, 22, 200, 150, 74, true, 79249869481
128, 75000, 0.3, 1024, 134, 22, 200, 150, 75, true, 77654719208
128, 75000, 0.3, 1024, 134, 22, 200, 150, 76, true, 73336679360
128, 75000, 0.3, 1024, 134, 22, 200, 150, 77, true, 68658323401
128, 75000, 0.3, 1024, 134, 22, 200, 150, 78, true, 92222369575
128, 75000, 0.3, 1024, 134, 22, 200, 150, 79, true, 72931010819
128, 75000, 0.3, 1024, 134, 22, 200, 150, 80, true, 68505959909
128, 75000, 0.3, 1024, 134, 22, 200, 150, 81, true, 67374156867
128, 75000, 0.3, 1024, 134, 22, 200, 150, 82, true, 73681511100
128, 75000, 0.3, 1024, 134, 22, 200, 150, 83, true, 65305153556
128, 75000, 0.3, 1024, 134, 22, 200, 150, 84, true, 69706127710
128, 75000, 0.3, 1024, 134, 22, 200, 150, 85, true, 65477765559
128, 75000, 0.3, 1024, 134, 22, 200, 150, 86, true, 70164046604
128, 75000, 0.3, 1024, 134, 22, 200, 150, 87, true, 75088183223
128, 75000, 0.3, 1024, 134, 22, 200, 150, 88, true, 64644120373
128, 75000, 0.3, 1024, 134, 22, 200, 150, 89, true, 69554706795
128, 75000, 0.3, 1024, 134, 22, 200, 150, 90, true, 63011491065
128, 75000, 0.3, 1024, 134, 22, 200, 150, 91, true, 76577415123
128, 75000, 0.3, 1024, 134, 22, 200, 150, 92, true, 63027143520
128, 75000, 0.3, 1024, 134, 22, 200, 150, 93, true, 58632774548
128, 75000, 0.3, 1024, 134, 22, 200, 150, 94, true, 70118032124
128, 75000, 0.3, 1024, 134, 22, 200, 150, 95, true, 60615947652
128, 75000, 0.3, 1024, 134, 22, 200, 150, 96, true, 62835174684
128, 75000, 0.3, 1024, 134, 22, 200, 150, 97, true, 60049336956
128, 75000, 0.3, 1024, 134, 22, 200, 150, 98, true, 62657444497
128, 75000, 0.3, 1024, 134, 22, 200, 150, 99, true, 57839490157
128, 75000, 0.3, 1024, 134, 22, 200, 150, 100, true, 57482263362
128, 75000, 0.3, 1024, 134, 22, 200, 150, 101, true, 62700055848
128, 75000, 0.3, 1024, 134, 22, 200, 150, 102, true, 59767483939
128, 75000, 0.3, 1024, 134, 22, 200, 150, 103, true, 60243632394
128, 75000, 0.3, 1024, 134, 22, 200, 150, 104, true, 53972847346
128, 75000, 0.3, 1024, 134, 22, 200, 150, 105, true, 56756864018
128, 75000, 0.3, 1024, 134, 22, 200, 150, 106, true, 57365473616
128, 75000, 0.3, 1024, 134, 22, 200, 150, 107, true, 55713233500
128, 75000, 0.3, 1024, 134, 22, 200, 150, 108, true, 65204119686
128, 75000, 0.3, 1024, 134, 22, 200, 150, 109, true, 51687073083
128, 75000, 0.3, 1024, 134, 22, 200, 150, 110, true, 54291789568
128, 75000, 0.3, 1024, 134, 22, 200, 150, 111, true, 52853647533
128, 75000, 0.3, 1024, 134, 22, 200, 150, 112, true, 57011020426
128, 75000, 0.3, 1024, 134, 22, 200, 150, 113, true, 56212552951
128, 75000, 0.3, 1024, 134, 22, 200, 150, 114, true, 45088942985
128, 75000, 0.3, 1024, 134, 22, 200, 150, 115, true, 46119816785
128, 75000, 0.3, 1024, 134, 22, 200, 150, 116, true, 47030229446
128, 75000, 0.3, 1024, 134, 22, 200, 150, 117, true, 50783624839
128, 75000, 0.3, 1024, 134, 22, 200, 150, 118, true, 44580376513
128, 75000, 0.3, 1024, 134, 22, 200, 150, 119, true, 46888477553
128, 75000, 0.3, 1024, 134, 22, 200, 150, 120, true, 43660570685
128, 75000, 0.3, 1024, 134, 22, 200, 150, 121, true, 47935926673
128, 75000, 0.3, 1024, 134, 22, 200, 150, 122, true, 46978366019
128, 75000, 0.3, 1024, 134, 22, 200, 150, 123, true, 41620167699
128, 75000, 0.3, 1024, 134, 22, 200, 150, 124, true, 39484203902
128, 75000, 0.3, 1024, 134, 22, 200, 150, 125, true, 37340897552
128, 75000, 0.3, 1024, 134, 22, 200, 150, 126, true, 48580363934
128, 75000, 0.3, 1024, 134, 22, 200, 150, 127, true, 38428065547
128, 75000, 0.3, 1024, 134, 22, 200, 150, 128, true, 36675965937
128, 75000, 0.3, 1024, 134, 22, 200, 150, 129, true, 36693832209
128, 75000, 0.3, 1024, 134, 22, 200, 150, 130, true, 41304305595
128, 75000, 0.3, 1024, 134, 22, 200, 150, 131, true, 31572534351
128, 75000, 0.3, 1024, 134, 22, 200, 150, 132, true, 29636120093
128, 75000, 0.3, 1024, 134, 22, 200, 150, 133, true, 47370982238
128, 100000, 0.3, 1024, 135, 26, 200, 150, 0, true, 440
128, 100000, 0.3, 1024, 135, 26, 200, 150, 1, true, 199831562005
128, 100000, 0.3, 1024, 135, 26, 200, 150, 2, true, 173946887728
128, 100000, 0.3, 1024, 135, 26, 200, 150, 3, true, 174973478062
128, 100000, 0.3, 1024, 135, 26, 200, 150, 4, true, 170977189525
128, 100000, 0.3, 1024, 135, 26, 200, 150, 5, true, 170779905619
128, 100000, 0.3, 1024, 135, 26, 200, 150, 6, true, 169888622713
128, 100000, 0.3, 1024, 135, 26, 200, 150, 7, true, 168970506761
128, 100000, 0.3, 1024, 135, 26, 200, 150, 8, true, 170856896052
128, 100000, 0.3, 1024, 135, 26, 200, 150, 9, true, 181260150447
128, 100000, 0.3, 1024, 135, 26, 200, 150, 10, true, 165627987338
128, 100000, 0.3, 1024, 135, 26, 200, 150, 11, true, 168025918881
128, 100000, 0.3, 1024, 135, 26, 200, 150, 12, true, 172557941278
128, 100000, 0.3, 1024, 135, 26, 200, 150, 13, true, 175631386684
128, 100000, 0.3, 1024, 135, 26, 200, 150, 14, true, 178725521786
128, 100000, 0.3, 1024, 135, 26, 200, 150, 15, true, 180185945211
128, 100000, 0.3, 1024, 135, 26, 200, 150, 16, true, 179266183569
128, 100000, 0.3, 1024, 135, 26, 200, 150, 17, true, 183416777407
128, 100000, 0.3, 1024, 135, 26, 200, 150, 18, true, 182314111034
128, 100000, 0.3, 1024, 135, 26, 200, 150, 19, true, 177931252336
128, 100000, 0.3, 1024, 135, 26, 200, 150, 20, true, 184315906516
128, 100000, 0.3, 1024, 135, 26, 200, 150, 21, true, 195355274659
128, 100000, 0.3, 1024, 135, 26, 200, 150, 22, true, 188471060740
128, 100000, 0.3, 1024, 135, 26, 200, 150, 23, true, 186306123873
128, 100000, 0.3, 1024, 135, 26, 200, 150, 24, true, 194167398661
128, 100000, 0.3, 1024, 135, 26, 200, 150, 25, true, 185011363607
128, 100000, 0.3, 1024, 135, 26, 200, 150, 26, true, 190829748122
128, 100000, 0.3, 1024, 135, 26, 200, 150, 27, true, 191249591385
128, 100000, 0.3, 1024, 135, 26, 200, 150, 28, true, 185722612906
128, 100000, 0.3, 1024, 135, 26, 200, 150, 29, true, 198533062578
128, 100000, 0.3, 1024, 135, 26, 200, 150, 30, true, 186174356464
128, 100000, 0.3, 1024, 135, 26, 200, 150, 31, true, 188041202634
128, 100000, 0.3, 1024, 135, 26, 200, 150, 32, true, 181956732646
128, 100000, 0.3, 1024, 135, 26, 200, 150, 33, true, 186952955395
128, 100000, 0.3, 1024, 135, 26, 200, 150, 34, true, 180125524341
128, 100000, 0.3, 1024, 135, 26, 200, 150, 35, true, 182259082425
128, 100000, 0.3, 1024, 135, 26, 200, 150, 36, true, 181799376744
128, 100000, 0.3, 1024, 135, 26, 200, 150, 37, true, 170299463656
128, 100000, 0.3, 1024, 135, 26, 200, 150, 38, true, 177852754014
128, 100000, 0.3, 1024, 135, 26, 200, 150, 39, true, 190414859175
128, 100000, 0.3, 1024, 135, 26, 200, 150, 40, true, 182982563007
128, 100000, 0.3, 1024, 135, 26, 200, 150, 41, true, 180772701561
128, 100000, 0.3, 1024, 135, 26, 200, 150, 42, true, 181327226103
128, 100000, 0.3, 1024, 135, 26, 200, 150, 43, true, 204494084797
128, 100000, 0.3, 1024, 135, 26, 200, 150, 44, true, 185356061975
128, 100000, 0.3, 1024, 135, 26, 200, 150, 45, true, 188515321716
128, 100000, 0.3, 1024, 135, 26, 200, 150, 46, true, 181928482952
128, 100000, 0.3, 1024, 135, 26, 200, 150, 47, true, 176505242222
128, 100000, 0.3, 1024, 135, 26, 200, 150, 48, true, 177034212560
128, 100000, 0.3, 1024, 135, 26, 200, 150, 49, true, 179186190802
128, 100000, 0.3, 1024, 135, 26, 200, 150, 50, true, 177803147403
128, 100000, 0.3, 1024, 135, 26, 200, 150, 51, true, 172302120557
128, 100000, 0.3, 1024, 135, 26, 200, 150, 52, true, 168667901908
128, 100000, 0.3, 1024, 135, 26, 200, 150, 53, true, 175391543387
128, 100000, 0.3, 1024, 135, 26, 200, 150, 54, true, 169353087329
128, 100000, 0.3, 1024, 135, 26, 200, 150, 55, true, 160599611323
128, 100000, 0.3, 1024, 135, 26, 200, 150, 56, true, 161297918779
128, 100000, 0.3, 1024, 135, 26, 200, 150, 57, true, 151906359336
128, 100000, 0.3, 1024, 135, 26, 200, 150, 58, true, 139195652296
128, 100000, 0.3, 1024, 135, 26, 200, 150, 59, true, 150473021384
128, 100000, 0.3, 1024, 135, 26, 200, 150, 60, true, 155111817450
128, 100000, 0.3, 1024, 135, 26, 200, 150, 61, true, 158725044931
128, 100000, 0.3, 1024, 135, 26, 200, 150, 62, true, 149286017930
128, 100000, 0.3, 1024, 135, 26, 200, 150, 63, true, 142303014019
128, 100000, 0.3, 1024, 135, 26, 200, 150, 64, true, 148064588946
128, 100000, 0.3, 1024, 135, 26, 200, 150, 65, true, 152162640746
128, 100000, 0.3, 1024, 135, 26, 200, 150, 66, true, 155091034595
128, 100000, 0.3, 1024, 135, 26, 200, 150, 67, true, 151477347028
128, 100000, 0.3, 1024, 135, 26, 200, 150, 68, true, 182568056893
128, 100000, 0.3, 1024, 135, 26, 200, 150, 69, true, 155861247742
128, 100000, 0.3, 1024, 135, 26, 200, 150, 70, true, 174834772506
128, 100000, 0.3, 1024, 135, 26, 200, 150, 71, true, 164496910127
128, 100000, 0.3, 1024, 135, 26, 200, 150, 72, true, 159772475808
128, 100000, 0.3, 1024, 135, 26, 200, 150, 73, true, 158567373647
128, 100000, 0.3, 1024, 135, 26, 200, 150, 74, true, 151196598732
128, 100000, 0.3, 1024, 135, 26, 200, 150, 75, true, 157541326604
128, 100000, 0.3, 1024, 135, 26, 200, 150, 76, true, 133089527674
128, 100000, 0.3, 1024, 135, 26, 200, 150, 77, true, 83054443723
128, 100000, 0.3, 1024, 135, 26, 200, 150, 78, true, 77851764436
128, 100000, 0.3, 1024, 135, 26, 200, 150, 79, true, 74799864206
128, 100000, 0.3, 1024, 135, 26, 200, 150, 80, true, 77973975917
128, 100000, 0.3, 1024, 135, 26, 200, 150, 81, true, 77092558069
128, 100000, 0.3, 1024, 135, 26, 200, 150, 82, true, 84364621845
128, 100000, 0.3, 1024, 135, 26, 200, 150, 83, true, 79369043333
128, 100000, 0.3, 1024, 135, 26, 200, 150, 84, true, 82269995446
128, 100000, 0.3, 1024, 135, 26, 200, 150, 85, true, 84207386592
128, 100000, 0.3, 1024, 135, 26, 200, 150, 86, true, 76757874127
128, 100000, 0.3, 1024, 135, 26, 200, 150, 87, true, 74958744879
128, 100000, 0.3, 1024, 135, 26, 200, 150, 88, true, 75317090106
128, 100000, 0.3, 1024, 135, 26, 200, 150, 89, true, 74957374832
128, 100000, 0.3, 1024, 135, 26, 200, 150, 90, true, 85478559313
128, 100000, 0.3, 1024, 135, 26, 200, 150, 91, true, 73682034032
128, 100000, 0.3, 1024, 135, 26, 200, 150, 92, true, 75853505339
128, 100000, 0.3, 1024, 135, 26, 200, 150, 93, true, 72092675282
128, 100000, 0.3, 1024, 135, 26, 200, 150, 94, true, 72825515826
128, 100000, 0.3, 1024, 135, 26, 200, 150, 95, true, 69364906359
128, 100000, 0.3, 1024, 135, 26, 200, 150, 96, true, 74824080970
128, 100000, 0.3, 1024, 135, 26, 200, 150, 97, true, 69588326765
128, 100000, 0.3, 1024, 135, 26, 200, 150, 98, true, 73230974784
128, 100000, 0.3, 1024, 135, 26, 200, 150, 99, true, 82076262228
128, 100000, 0.3, 1024, 135, 26, 200, 150, 100, true, 71136403320
128, 100000, 0.3, 1024, 135, 26, 200, 150, 101, true, 81262365965
128, 100000, 0.3, 1024, 135, 26, 200, 150, 102, true, 80834285651
128, 100000, 0.3, 1024, 135, 26, 200, 150, 103, true, 85408637570
128, 100000, 0.3, 1024, 135, 26, 200, 150, 104, true, 74803773071
128, 100000, 0.3, 1024, 135, 26, 200, 150, 105, true, 96334034308
128, 100000, 0.3, 1024, 135, 26, 200, 150, 106, true, 86967510223
128, 100000, 0.3, 1024, 135, 26, 200, 150, 107, true, 73606005845
128, 100000, 0.3, 1024, 135, 26, 200, 150, 108, true, 78577323563
128, 100000, 0.3, 1024, 135, 26, 200, 150, 109, true, 70055379794
128, 100000, 0.3, 1024, 135, 26, 200, 150, 110, true, 69955386807
128, 100000, 0.3, 1024, 135, 26, 200, 150, 111, true, 66096613759
128, 100000, 0.3, 1024, 135, 26, 200, 150, 112, true, 121817040796
128, 100000, 0.3, 1024, 135, 26, 200, 150, 113, true, 71316950640
128, 100000, 0.3, 1024, 135, 26, 200, 150, 114, true, 82349127997
128, 100000, 0.3, 1024, 135, 26, 200, 150, 115, true, 61805274161
128, 100000, 0.3, 1024, 135, 26, 200, 150, 116, true, 59015091452
128, 100000, 0.3, 1024, 135, 26, 200, 150, 117, true, 76693699113
128, 100000, 0.3, 1024, 135, 26, 200, 150, 118, true, 76937656486
128, 100000, 0.3, 1024, 135, 26, 200, 150, 119, true, 82140759909
128, 100000, 0.3, 1024, 135, 26, 200, 150, 120, true, 72425350690
128, 100000, 0.3, 1024, 135, 26, 200, 150, 121, true, 55830710799
128, 100000, 0.3, 1024, 135, 26, 200, 150, 122, true, 53302002589
128, 100000, 0.3, 1024, 135, 26, 200, 150, 123, true, 51409956983
128, 100000, 0.3, 1024, 135, 26, 200, 150, 124, true, 55778835144
128, 100000, 0.3, 1024, 135, 26, 200, 150, 125, true, 55944428320
128, 100000, 0.3, 1024, 135, 26, 200, 150, 126, true, 72629460469
128, 100000, 0.3, 1024, 135, 26, 200, 150, 127, true, 47694664999
128, 100000, 0.3, 1024, 135, 26, 200, 150, 128, true, 53490312997
128, 100000, 0.3, 1024, 135, 26, 200, 150, 129, true, 51899586279
128, 100000, 0.3, 1024, 135, 26, 200, 150, 130, true, 46615639385
128, 100000, 0.3, 1024, 135, 26, 200, 150, 131, true, 50322103884
128, 100000, 0.3, 1024, 135, 26, 200, 150, 132, true, 50666555203
128, 100000, 0.3, 1024, 135, 26, 200, 150, 133, true, 52944776228
128, 100000, 0.3, 1024, 135, 26, 200, 150, 134, true, 57693087159
